loss,status,keep_last_percent,navg,n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf
0.2796,ok,30.0,180.0,50.0,25.0,log2,6.0,10.0
0.2848,ok,45.0,220.0,100.0,25.0,log2,32.0,2.0
0.27785,ok,100.0,100.0,150.0,25.0,0.5,16.0,5.0
0.27740000000000004,ok,70.0,160.0,200.0,25.0,log2,20.0,14.0
1000000.0,ok,30.0,220.0,50.0,30.0,,10.0,7.0
0.2848,ok,15.0,80.0,250.0,10.0,0.5,42.0,9.0
0.2734,ok,60.0,180.0,100.0,25.0,log2,14.0,3.0
1000000.0,ok,50.0,0.0,150.0,20.0,auto,26.0,5.0
0.2709,ok,40.0,140.0,50.0,25.0,0.5,4.0,11.0
0.27895000000000003,ok,25.0,320.0,250.0,30.0,log2,8.0,2.0
0.27595,ok,60.0,160.0,100.0,25.0,sqrt,12.0,7.0
1000000.0,ok,10.0,120.0,150.0,20.0,,24.0,9.0
0.2806,ok,65.0,280.0,200.0,10.0,auto,40.0,4.0
0.27704999999999996,ok,95.0,220.0,50.0,25.0,log2,50.0,8.0
0.27215,ok,80.0,120.0,150.0,30.0,sqrt,16.0,4.0
1000000.0,ok,25.0,80.0,100.0,20.0,,20.0,12.0
0.2746,ok,35.0,200.0,300.0,25.0,0.5,8.0,3.0
0.28709999999999997,ok,55.0,280.0,200.0,10.0,log2,28.0,10.0
0.27880000000000005,ok,45.0,40.0,250.0,25.0,log2,4.0,2.0
0.27805,ok,20.0,180.0,150.0,30.0,auto,36.0,5.0
0.28515,ok,15.0,140.0,350.0,25.0,sqrt,14.0,6.0
0.28075,ok,40.0,120.0,100.0,20.0,log2,12.0,13.0
1000000.0,ok,90.0,80.0,50.0,,,10.0,15.0
0.28065,ok,65.0,360.0,250.0,10.0,log2,24.0,11.0
0.2718,ok,80.0,200.0,300.0,15.0,log2,2.0,4.0
0.28015,ok,30.0,300.0,150.0,25.0,0.5,46.0,7.0
0.27390000000000003,ok,50.0,160.0,50.0,,sqrt,20.0,8.0
0.2822,ok,10.0,100.0,400.0,25.0,auto,30.0,1.0
0.27325,ok,75.0,40.0,200.0,30.0,log2,16.0,3.0
1000000.0,ok,70.0,320.0,100.0,15.0,,8.0,9.0
0.28315,ok,25.0,240.0,200.0,25.0,log2,34.0,2.0
0.28905000000000003,ok,95.0,260.0,150.0,20.0,log2,28.0,5.0
0.27395,ok,35.0,280.0,300.0,10.0,0.5,18.0,7.0
0.27599999999999997,ok,40.0,140.0,50.0,25.0,0.5,6.0,13.0
0.2761,ok,45.0,220.0,50.0,25.0,0.5,4.0,11.0
0.28200000000000003,ok,50.0,100.0,100.0,25.0,0.5,2.0,14.0
0.28200000000000003,ok,20.0,180.0,50.0,25.0,0.5,4.0,19.0
0.27749999999999997,ok,40.0,140.0,100.0,25.0,0.5,10.0,12.0
0.28225,ok,30.0,160.0,50.0,25.0,0.5,8.0,16.0
0.27955,ok,35.0,240.0,150.0,25.0,0.5,14.0,10.0
0.27955,ok,55.0,180.0,100.0,,log2,12.0,11.0
0.2716,ok,25.0,120.0,200.0,25.0,auto,4.0,9.0
0.2836,ok,45.0,140.0,50.0,15.0,sqrt,6.0,13.0
0.2846,ok,60.0,200.0,150.0,25.0,log2,10.0,15.0
0.2846,ok,15.0,80.0,100.0,25.0,0.5,22.0,6.0
1000000.0,ok,20.0,220.0,150.0,30.0,,16.0,14.0
0.27704999999999996,ok,55.0,160.0,50.0,25.0,log2,6.0,16.0
0.27295,ok,40.0,260.0,100.0,20.0,log2,18.0,8.0
0.2751,ok,30.0,40.0,250.0,10.0,auto,2.0,10.0
0.27835,ok,35.0,60.0,50.0,25.0,0.5,12.0,1.0
0.27085,ok,85.0,180.0,200.0,,sqrt,24.0,9.0
1000000.0,ok,10.0,0.0,150.0,15.0,log2,20.0,17.0
1000000.0,ok,5.0,200.0,100.0,25.0,,14.0,4.0
0.28435,ok,45.0,120.0,500.0,30.0,log2,22.0,6.0
0.27515,ok,50.0,100.0,100.0,25.0,0.5,8.0,3.0
0.282,ok,65.0,20.0,400.0,20.0,log2,38.0,8.0
0.2697,ok,90.0,220.0,200.0,,sqrt,24.0,5.0
